player_id,crg_score,action
P008028,0.0,ALLOW
P008275,0.0,ALLOW
P006026,15.0,ALLOW
P009225,15.0,ALLOW
P007982,15.0,ALLOW
P003811,40.0,DOWNGRADE
P008375,55.0,DOWNGRADE
P003993,0.0,ALLOW
P008773,0.0,ALLOW
P009186,7.5,ALLOW
P005817,0.0,ALLOW
P007376,7.5,ALLOW
P006883,15.0,ALLOW
P003674,0.0,ALLOW
P006176,55.0,DOWNGRADE
P006424,47.5,DOWNGRADE
P006925,0.0,ALLOW
P008514,0.0,ALLOW
P009228,0.0,ALLOW
P007266,15.0,ALLOW
P000654,40.0,DOWNGRADE
P007102,0.0,ALLOW
P005738,47.5,DOWNGRADE
P005642,7.5,ALLOW
P009024,15.0,ALLOW
P008203,0.0,ALLOW
P006155,55.0,DOWNGRADE
P006276,15.0,ALLOW
P005308,0.0,ALLOW
P000572,0.0,ALLOW
P002401,22.5,ALLOW
P003165,0.0,ALLOW
P000006,55.0,DOWNGRADE
P008578,55.0,DOWNGRADE
P007390,40.0,DOWNGRADE
P007050,55.0,DOWNGRADE
P000864,55.0,DOWNGRADE
P000368,0.0,ALLOW
P007628,55.0,DOWNGRADE
P007282,0.0,ALLOW
P001956,0.0,ALLOW
P005869,55.0,DOWNGRADE
P002484,55.0,DOWNGRADE
P009095,62.5,BLOCK
P009744,55.0,DOWNGRADE
P006261,47.5,DOWNGRADE
P007362,0.0,ALLOW
P005248,0.0,ALLOW
P008638,47.5,DOWNGRADE
P003813,0.0,ALLOW
P002904,0.0,ALLOW
P000989,0.0,ALLOW
P002872,62.5,BLOCK
P005159,15.0,ALLOW
P006433,0.0,ALLOW
P007666,40.0,DOWNGRADE
P008748,0.0,ALLOW
P007874,55.0,DOWNGRADE
P009280,0.0,ALLOW
P007002,40.0,DOWNGRADE
P000535,0.0,ALLOW
P000129,15.0,ALLOW
P001135,0.0,ALLOW
P009186,7.5,ALLOW
P004901,55.0,DOWNGRADE
P007862,40.0,DOWNGRADE
P003528,15.0,ALLOW
P007609,55.0,DOWNGRADE
P002086,15.0,ALLOW
P000121,0.0,ALLOW
P006618,62.5,BLOCK
P009389,0.0,ALLOW
P009529,0.0,ALLOW
P002299,55.0,DOWNGRADE
P001891,7.5,ALLOW
P008203,0.0,ALLOW
P005628,0.0,ALLOW
P003296,55.0,DOWNGRADE
P001781,0.0,ALLOW
P006047,55.0,DOWNGRADE
P005641,40.0,DOWNGRADE
P003713,22.5,ALLOW
P004890,0.0,ALLOW
P007117,0.0,ALLOW
P008776,0.0,ALLOW
P005581,0.0,ALLOW
P005943,0.0,ALLOW
P009762,47.5,DOWNGRADE
P002264,40.0,DOWNGRADE
P002085,15.0,ALLOW
P000091,0.0,ALLOW
P001953,0.0,ALLOW
P004817,27.5,ALLOW
P003913,40.0,DOWNGRADE
P004221,0.0,ALLOW
P006875,0.0,ALLOW
P005996,0.0,ALLOW
P003469,55.0,DOWNGRADE
P000856,0.0,ALLOW
P000128,15.0,ALLOW
P001642,0.0,ALLOW
P009363,0.0,ALLOW
P005218,62.5,BLOCK
P007098,0.0,ALLOW
P003718,7.5,ALLOW
P002536,0.0,ALLOW
P002257,15.0,ALLOW
P005136,22.5,ALLOW
P003189,7.5,ALLOW
P008818,15.0,ALLOW
P003216,0.0,ALLOW
P007080,62.5,BLOCK
P008946,0.0,ALLOW
P008075,55.0,DOWNGRADE
P001618,55.0,DOWNGRADE
P006091,40.0,DOWNGRADE
P002864,0.0,ALLOW
P001399,15.0,ALLOW
P001640,55.0,DOWNGRADE
P006109,0.0,ALLOW
P005159,15.0,ALLOW
P008075,55.0,DOWNGRADE
P008386,7.5,ALLOW
P002940,55.0,DOWNGRADE
P003900,0.0,ALLOW
P004410,0.0,ALLOW
P006092,40.0,DOWNGRADE
P009510,0.0,ALLOW
P001270,0.0,ALLOW
P006128,62.5,BLOCK
P002405,0.0,ALLOW
P006110,40.0,DOWNGRADE
P001174,0.0,ALLOW
P006376,55.0,DOWNGRADE
P007461,62.5,BLOCK
P006696,22.5,ALLOW
P001434,40.0,DOWNGRADE
P005635,40.0,DOWNGRADE
P007657,55.0,DOWNGRADE
P008203,0.0,ALLOW
P001642,0.0,ALLOW
P000960,55.0,DOWNGRADE
P008718,47.5,DOWNGRADE
P003492,55.0,DOWNGRADE
P001468,15.0,ALLOW
P003294,0.0,ALLOW
P001256,0.0,ALLOW
P005751,15.0,ALLOW
P006920,15.0,ALLOW
P007113,55.0,DOWNGRADE
P000795,15.0,ALLOW
P001190,40.0,DOWNGRADE
P005890,0.0,ALLOW
P006058,0.0,ALLOW
P003674,0.0,ALLOW
P007037,40.0,DOWNGRADE
P003028,55.0,DOWNGRADE
P001177,55.0,DOWNGRADE
P000868,0.0,ALLOW
P006735,7.5,ALLOW
P004004,55.0,DOWNGRADE
P009944,20.0,ALLOW
P003069,22.5,ALLOW
P004411,55.0,DOWNGRADE
P002485,55.0,DOWNGRADE
P007845,55.0,DOWNGRADE
P002257,15.0,ALLOW
P009790,0.0,ALLOW
P000384,0.0,ALLOW
P009489,62.5,BLOCK
P009335,7.5,ALLOW
P005012,0.0,ALLOW
P001642,0.0,ALLOW
P006117,47.5,DOWNGRADE
P002019,0.0,ALLOW
P000830,55.0,DOWNGRADE
P002449,0.0,ALLOW
P009228,0.0,ALLOW
P000128,15.0,ALLOW
P005220,15.0,ALLOW
P000877,40.0,DOWNGRADE
P001629,40.0,DOWNGRADE
P008418,40.0,DOWNGRADE
P004321,22.5,ALLOW
P005430,40.0,DOWNGRADE
P009063,15.0,ALLOW
P003926,55.0,DOWNGRADE
P009797,55.0,DOWNGRADE
P003608,55.0,DOWNGRADE
P003186,62.5,BLOCK
P008155,47.5,DOWNGRADE
P004026,40.0,DOWNGRADE
P006940,47.5,DOWNGRADE
P002780,0.0,ALLOW
P009892,0.0,ALLOW
P009092,62.5,BLOCK
P003599,0.0,ALLOW
P000275,40.0,DOWNGRADE
P008003,7.5,ALLOW
P001776,22.5,ALLOW
P000384,0.0,ALLOW
P003785,0.0,ALLOW
P001466,0.0,ALLOW
P000388,0.0,ALLOW
P001630,0.0,ALLOW
P000781,0.0,ALLOW
P000544,0.0,ALLOW
P002526,15.0,ALLOW
P009761,40.0,DOWNGRADE
P005579,22.5,ALLOW
P001862,0.0,ALLOW
P003673,15.0,ALLOW
P008869,0.0,ALLOW
P009029,47.5,DOWNGRADE
P002470,0.0,ALLOW
P004328,0.0,ALLOW
P007801,22.5,ALLOW
P003692,0.0,ALLOW
P005339,0.0,ALLOW
P002517,15.0,ALLOW
P005838,0.0,ALLOW
P000018,0.0,ALLOW
P003706,15.0,ALLOW
P008337,55.0,DOWNGRADE
P009884,0.0,ALLOW
P004268,7.5,ALLOW
P006684,40.0,DOWNGRADE
P006513,0.0,ALLOW
P007031,0.0,ALLOW
P007051,0.0,ALLOW
P009048,0.0,ALLOW
P006158,0.0,ALLOW
P006765,40.0,DOWNGRADE
P001597,22.5,ALLOW
P003994,55.0,DOWNGRADE
P008086,0.0,ALLOW
P004576,7.5,ALLOW
P006179,47.5,DOWNGRADE
P005960,15.0,ALLOW
P004790,0.0,ALLOW
P003374,55.0,DOWNGRADE
P006349,55.0,DOWNGRADE
P002327,40.0,DOWNGRADE
P006536,0.0,ALLOW
P006158,0.0,ALLOW
P007270,0.0,ALLOW
P005164,62.5,BLOCK
P004700,15.0,ALLOW
P001573,15.0,ALLOW
P008701,40.0,DOWNGRADE
P008086,0.0,ALLOW
P000758,55.0,DOWNGRADE
P007236,55.0,DOWNGRADE
P000526,0.0,ALLOW
P009846,0.0,ALLOW
P001270,0.0,ALLOW
P006319,47.5,DOWNGRADE
P001524,15.0,ALLOW
P001669,47.5,DOWNGRADE
P008895,0.0,ALLOW
P001714,40.0,DOWNGRADE
P009630,0.0,ALLOW
P005812,40.0,DOWNGRADE
P007940,15.0,ALLOW
P003713,22.5,ALLOW
P006266,15.0,ALLOW
P002183,40.0,DOWNGRADE
P009266,55.0,DOWNGRADE
P001998,22.5,ALLOW
P006396,55.0,DOWNGRADE
P001539,0.0,ALLOW
P002913,15.0,ALLOW
P004992,22.5,ALLOW
P008725,47.5,DOWNGRADE
P003929,40.0,DOWNGRADE
P008314,55.0,DOWNGRADE
P005642,7.5,ALLOW
P005475,40.0,DOWNGRADE
P008337,55.0,DOWNGRADE
P001256,0.0,ALLOW
P008006,15.0,ALLOW
P006015,40.0,DOWNGRADE
P002097,47.5,DOWNGRADE
P003038,55.0,DOWNGRADE
P006155,55.0,DOWNGRADE
P002158,0.0,ALLOW
P000509,0.0,ALLOW
P007128,55.0,DOWNGRADE
P003970,62.5,BLOCK
P006959,47.5,DOWNGRADE
P003100,0.0,ALLOW
P002691,40.0,DOWNGRADE
P004825,55.0,DOWNGRADE
P008930,0.0,ALLOW
P004781,55.0,DOWNGRADE
P008651,0.0,ALLOW
P007841,15.0,ALLOW
P008960,47.5,DOWNGRADE
P004830,0.0,ALLOW
P000392,0.0,ALLOW
P006538,40.0,DOWNGRADE
P008941,15.0,ALLOW
P007317,15.0,ALLOW
P008117,40.0,DOWNGRADE
P001194,22.5,ALLOW
P005257,55.0,DOWNGRADE
P009537,40.0,DOWNGRADE
P002090,7.5,ALLOW
P007720,0.0,ALLOW
P008778,15.0,ALLOW
P001323,62.5,BLOCK
P007371,40.0,DOWNGRADE
P002731,0.0,ALLOW
P002348,40.0,DOWNGRADE
P002934,22.5,ALLOW
P003961,7.5,ALLOW
P007449,62.5,BLOCK
P004156,0.0,ALLOW
P009053,55.0,DOWNGRADE
P007718,47.5,DOWNGRADE
P004127,55.0,DOWNGRADE
P008269,0.0,ALLOW
P003095,0.0,ALLOW
P009389,0.0,ALLOW
P008842,15.0,ALLOW
P009480,55.0,DOWNGRADE
P006588,55.0,DOWNGRADE
P005809,40.0,DOWNGRADE
P000664,55.0,DOWNGRADE
P005612,0.0,ALLOW
P008542,0.0,ALLOW
P005909,55.0,DOWNGRADE
P001936,55.0,DOWNGRADE
P005116,0.0,ALLOW
P002796,40.0,DOWNGRADE
P005824,62.5,BLOCK
P001039,0.0,ALLOW
P008114,55.0,DOWNGRADE
P006604,0.0,ALLOW
P004004,55.0,DOWNGRADE
P007466,55.0,DOWNGRADE
P006040,55.0,DOWNGRADE
P002517,15.0,ALLOW
P008461,55.0,DOWNGRADE
P005985,55.0,DOWNGRADE
P000042,40.0,DOWNGRADE
P001325,15.0,ALLOW
P003957,15.0,ALLOW
P006133,0.0,ALLOW
P008839,55.0,DOWNGRADE
P008140,0.0,ALLOW
P006945,0.0,ALLOW
P003263,0.0,ALLOW
P008224,15.0,ALLOW
P004634,15.0,ALLOW
P009400,7.5,ALLOW
P007801,22.5,ALLOW
P002762,15.0,ALLOW
P004026,40.0,DOWNGRADE
P009804,55.0,DOWNGRADE
P004947,40.0,DOWNGRADE
P007507,40.0,DOWNGRADE
P006810,40.0,DOWNGRADE
P000487,0.0,ALLOW
P000440,0.0,ALLOW
P005227,0.0,ALLOW
P005920,47.5,DOWNGRADE
P004660,0.0,ALLOW
P002875,20.0,ALLOW
P005362,40.0,DOWNGRADE
P007776,55.0,DOWNGRADE
P002378,0.0,ALLOW
P002907,15.0,ALLOW
P009024,15.0,ALLOW
P004328,0.0,ALLOW
P006080,55.0,DOWNGRADE
P002391,55.0,DOWNGRADE
P008051,0.0,ALLOW
P006376,55.0,DOWNGRADE
P008796,0.0,ALLOW
P002913,15.0,ALLOW
P005185,0.0,ALLOW
P001056,0.0,ALLOW
P005951,0.0,ALLOW
P000128,15.0,ALLOW
P002749,62.5,BLOCK
P007635,15.0,ALLOW
P007026,15.0,ALLOW
P006354,40.0,DOWNGRADE
P002842,0.0,ALLOW
P004314,7.5,ALLOW
P007670,0.0,ALLOW
P008525,55.0,DOWNGRADE
P009554,0.0,ALLOW
P008048,70.0,BLOCK
P000286,0.0,ALLOW
P000868,0.0,ALLOW
P005581,0.0,ALLOW
P005304,0.0,ALLOW
P002341,15.0,ALLOW
P006561,55.0,DOWNGRADE
P006990,15.0,ALLOW
P007236,55.0,DOWNGRADE
P006765,40.0,DOWNGRADE
P008930,0.0,ALLOW
P003107,55.0,DOWNGRADE
P002343,55.0,DOWNGRADE
P005920,47.5,DOWNGRADE
P009624,55.0,DOWNGRADE
P002803,40.0,DOWNGRADE
P002633,0.0,ALLOW
P007931,40.0,DOWNGRADE
P000445,0.0,ALLOW
P009630,0.0,ALLOW
P000919,7.5,ALLOW
P009916,55.0,DOWNGRADE
P001064,0.0,ALLOW
P005642,7.5,ALLOW
P003100,0.0,ALLOW
P008822,0.0,ALLOW
P005164,62.5,BLOCK
P007024,15.0,ALLOW
P000905,0.0,ALLOW
P000715,15.0,ALLOW
P007566,7.5,ALLOW
P004741,55.0,DOWNGRADE
P008269,0.0,ALLOW
P007371,40.0,DOWNGRADE
P007181,22.5,ALLOW
P006083,0.0,ALLOW
P002341,15.0,ALLOW
P009501,40.0,DOWNGRADE
P002240,0.0,ALLOW
P003744,55.0,DOWNGRADE
P000390,7.5,ALLOW
P009446,55.0,DOWNGRADE
P004019,55.0,DOWNGRADE
P008965,40.0,DOWNGRADE
P002600,15.0,ALLOW
P002117,0.0,ALLOW
P004422,55.0,DOWNGRADE
P004878,7.5,ALLOW
P007287,0.0,ALLOW
P009392,0.0,ALLOW
P000523,55.0,DOWNGRADE
P005219,47.5,DOWNGRADE
P003706,15.0,ALLOW
P009093,40.0,DOWNGRADE
P008365,0.0,ALLOW
P003100,0.0,ALLOW
P007720,0.0,ALLOW
P004304,0.0,ALLOW
P004603,55.0,DOWNGRADE
P001466,0.0,ALLOW
P005844,0.0,ALLOW
P003153,40.0,DOWNGRADE
P006462,15.0,ALLOW
P005772,40.0,DOWNGRADE
P006002,55.0,DOWNGRADE
P002691,40.0,DOWNGRADE
P002305,55.0,DOWNGRADE
P008987,7.5,ALLOW
P001474,7.5,ALLOW
P007286,15.0,ALLOW
P007066,0.0,ALLOW
P008941,15.0,ALLOW
P002775,0.0,ALLOW
P009361,0.0,ALLOW
P007287,0.0,ALLOW
P009468,0.0,ALLOW
P002669,15.0,ALLOW
P000435,0.0,ALLOW
P003813,0.0,ALLOW
P003020,62.5,BLOCK
P003192,0.0,ALLOW
P005888,55.0,DOWNGRADE
P008365,0.0,ALLOW
P009105,47.5,DOWNGRADE
P003854,0.0,ALLOW
P008495,55.0,DOWNGRADE
P004191,47.5,DOWNGRADE
P001224,22.5,ALLOW
P002653,42.5,DOWNGRADE
P001175,62.5,BLOCK
P005107,47.5,DOWNGRADE
P004030,22.5,ALLOW
P007371,40.0,DOWNGRADE
P006910,55.0,DOWNGRADE
P008778,15.0,ALLOW
P003673,15.0,ALLOW
P004841,0.0,ALLOW
P007566,7.5,ALLOW
P006091,40.0,DOWNGRADE
P009179,55.0,DOWNGRADE
P008157,15.0,ALLOW
P005635,40.0,DOWNGRADE
P009014,0.0,ALLOW
P001506,55.0,DOWNGRADE
P007017,0.0,ALLOW
P001984,0.0,ALLOW
P008542,0.0,ALLOW
P006276,15.0,ALLOW
P009836,7.5,ALLOW
P008701,40.0,DOWNGRADE
P005631,40.0,DOWNGRADE
P001556,0.0,ALLOW
P005631,40.0,DOWNGRADE
P000965,0.0,ALLOW
P009844,55.0,DOWNGRADE
P003427,7.5,ALLOW
P005679,0.0,ALLOW
P008817,40.0,DOWNGRADE
P002700,62.5,BLOCK
P000582,0.0,ALLOW
P000628,0.0,ALLOW
P003286,0.0,ALLOW
P002407,15.0,ALLOW
P008842,15.0,ALLOW
P001891,7.5,ALLOW
P004538,0.0,ALLOW
P002654,55.0,DOWNGRADE
P008225,0.0,ALLOW
P007409,0.0,ALLOW
P005968,0.0,ALLOW
P001123,55.0,DOWNGRADE
P006040,55.0,DOWNGRADE
P004581,22.5,ALLOW
P003388,40.0,DOWNGRADE
P002248,0.0,ALLOW
P008454,55.0,DOWNGRADE
P001360,55.0,DOWNGRADE
P003436,47.5,DOWNGRADE
P009736,15.0,ALLOW
P005825,55.0,DOWNGRADE
P003434,15.0,ALLOW
P001256,0.0,ALLOW
P008759,40.0,DOWNGRADE
P008242,7.5,ALLOW
P001401,0.0,ALLOW
P001350,0.0,ALLOW
P006522,40.0,DOWNGRADE
P005238,55.0,DOWNGRADE
P004356,0.0,ALLOW
P004347,47.5,DOWNGRADE
P001073,15.0,ALLOW
P003391,40.0,DOWNGRADE
P008960,47.5,DOWNGRADE
P006472,0.0,ALLOW
P009099,0.0,ALLOW
P001953,0.0,ALLOW
P005871,0.0,ALLOW
P008281,55.0,DOWNGRADE
P001032,70.0,BLOCK
P006875,0.0,ALLOW
P009543,0.0,ALLOW
P003593,22.5,ALLOW
P003491,40.0,DOWNGRADE
P001435,15.0,ALLOW
P002449,0.0,ALLOW
P008909,55.0,DOWNGRADE
P008817,40.0,DOWNGRADE
P000339,15.0,ALLOW
P007155,0.0,ALLOW
P007113,55.0,DOWNGRADE
P002904,0.0,ALLOW
P008651,0.0,ALLOW
P005026,0.0,ALLOW
P002141,30.0,ALLOW
P008086,0.0,ALLOW
P009474,55.0,DOWNGRADE
P008375,55.0,DOWNGRADE
P001123,55.0,DOWNGRADE
P002691,40.0,DOWNGRADE
P005748,0.0,ALLOW
P001247,0.0,ALLOW
P007668,55.0,DOWNGRADE
P005531,15.0,ALLOW
P004022,0.0,ALLOW
P003948,0.0,ALLOW
P008725,47.5,DOWNGRADE
P003836,40.0,DOWNGRADE
P005113,0.0,ALLOW
P002526,15.0,ALLOW
P009099,0.0,ALLOW
P009510,0.0,ALLOW
P001385,40.0,DOWNGRADE
P002315,55.0,DOWNGRADE
P006407,7.5,ALLOW
P001714,40.0,DOWNGRADE
P001190,40.0,DOWNGRADE
P003143,40.0,DOWNGRADE
P008765,40.0,DOWNGRADE
P009485,0.0,ALLOW
P005608,47.5,DOWNGRADE
P001681,55.0,DOWNGRADE
P000978,55.0,DOWNGRADE
P006538,40.0,DOWNGRADE
P005238,55.0,DOWNGRADE
P003633,0.0,ALLOW
P000969,40.0,DOWNGRADE
P008104,55.0,DOWNGRADE
P007102,0.0,ALLOW
P003318,0.0,ALLOW
P005243,0.0,ALLOW
P002699,7.5,ALLOW
P008079,55.0,DOWNGRADE
P008960,47.5,DOWNGRADE
P006089,0.0,ALLOW
P006703,0.0,ALLOW
P005772,40.0,DOWNGRADE
P005629,0.0,ALLOW
P002735,15.0,ALLOW
P003744,55.0,DOWNGRADE
P004707,15.0,ALLOW
P009748,15.0,ALLOW
P001588,0.0,ALLOW
P007314,15.0,ALLOW
P005434,0.0,ALLOW
P007248,62.5,BLOCK
P005257,55.0,DOWNGRADE
P009505,0.0,ALLOW
P007695,40.0,DOWNGRADE
P008004,40.0,DOWNGRADE
P001428,0.0,ALLOW
P008531,0.0,ALLOW
P004616,15.0,ALLOW
P001474,7.5,ALLOW
P005450,55.0,DOWNGRADE
P005220,15.0,ALLOW
P008692,22.5,ALLOW
P001022,0.0,ALLOW
P008887,40.0,DOWNGRADE
P007729,0.0,ALLOW
P001444,15.0,ALLOW
P008573,0.0,ALLOW
P008338,55.0,DOWNGRADE
P001906,0.0,ALLOW
P004880,55.0,DOWNGRADE
P006478,55.0,DOWNGRADE
P002967,55.0,DOWNGRADE
P007909,15.0,ALLOW
P006579,0.0,ALLOW
P000877,40.0,DOWNGRADE
P000784,62.5,BLOCK
P003107,55.0,DOWNGRADE
P001661,0.0,ALLOW
P009455,0.0,ALLOW
P009400,7.5,ALLOW
P005579,22.5,ALLOW
P000856,0.0,ALLOW
P002287,7.5,ALLOW
P008712,15.0,ALLOW
P004130,0.0,ALLOW
P009912,40.0,DOWNGRADE
P000628,0.0,ALLOW
P001553,55.0,DOWNGRADE
P003212,0.0,ALLOW
P007156,15.0,ALLOW
P006690,0.0,ALLOW
P009179,55.0,DOWNGRADE
P005732,15.0,ALLOW
P008441,55.0,DOWNGRADE
P006827,0.0,ALLOW
P000232,40.0,DOWNGRADE
P001193,47.5,DOWNGRADE
P003853,0.0,ALLOW
P007138,0.0,ALLOW
P004268,7.5,ALLOW
P005113,0.0,ALLOW
P000248,55.0,DOWNGRADE
P009906,0.0,ALLOW
P008934,0.0,ALLOW
P009006,0.0,ALLOW
P001466,0.0,ALLOW
P001325,15.0,ALLOW
P000155,0.0,ALLOW
P002803,40.0,DOWNGRADE
P006261,47.5,DOWNGRADE
P000512,15.0,ALLOW
P008420,40.0,DOWNGRADE
P004992,22.5,ALLOW
P004741,55.0,DOWNGRADE
P002375,0.0,ALLOW
P000539,55.0,DOWNGRADE
P004737,0.0,ALLOW
P004832,15.0,ALLOW
P000604,15.0,ALLOW
P009747,55.0,DOWNGRADE
P003674,0.0,ALLOW
P001518,40.0,DOWNGRADE
P008980,40.0,DOWNGRADE
P007317,15.0,ALLOW
P004096,15.0,ALLOW
P009527,40.0,DOWNGRADE
P002379,7.5,ALLOW
P006613,0.0,ALLOW
P009363,0.0,ALLOW
P003760,15.0,ALLOW
P004908,7.5,ALLOW
P000397,40.0,DOWNGRADE
P006040,55.0,DOWNGRADE
P001521,55.0,DOWNGRADE
P009440,40.0,DOWNGRADE
P007102,0.0,ALLOW
P004888,0.0,ALLOW
P004397,0.0,ALLOW
P002863,55.0,DOWNGRADE
P001681,55.0,DOWNGRADE
P008281,55.0,DOWNGRADE
P007580,0.0,ALLOW
P008787,0.0,ALLOW
P001072,0.0,ALLOW
P007882,40.0,DOWNGRADE
P008169,0.0,ALLOW
P002248,0.0,ALLOW
P005628,0.0,ALLOW
P002863,55.0,DOWNGRADE
P007070,0.0,ALLOW
P006400,40.0,DOWNGRADE
P004326,62.5,BLOCK
P001964,55.0,DOWNGRADE
P005218,62.5,BLOCK
P001547,0.0,ALLOW
P004764,7.5,ALLOW
P009946,0.0,ALLOW
P007286,15.0,ALLOW
P007635,15.0,ALLOW
P001416,0.0,ALLOW
P006349,55.0,DOWNGRADE
P000388,0.0,ALLOW
P003426,0.0,ALLOW
P003599,0.0,ALLOW
P003850,47.5,DOWNGRADE
P004732,55.0,DOWNGRADE
P000899,15.0,ALLOW
P000232,40.0,DOWNGRADE
P003069,22.5,ALLOW
P002341,15.0,ALLOW
P005559,0.0,ALLOW
P007113,55.0,DOWNGRADE
P004084,22.5,ALLOW
P002700,62.5,BLOCK
P001409,0.0,ALLOW
P003800,27.5,ALLOW
P001314,55.0,DOWNGRADE
P006860,22.5,ALLOW
P008421,0.0,ALLOW
P007082,0.0,ALLOW
P008227,0.0,ALLOW
P009186,7.5,ALLOW
P000978,55.0,DOWNGRADE
P004216,0.0,ALLOW
P006904,0.0,ALLOW
P009624,55.0,DOWNGRADE
P006414,0.0,ALLOW
P007647,0.0,ALLOW
P007135,0.0,ALLOW
P004064,15.0,ALLOW
P003782,15.0,ALLOW
P006183,55.0,DOWNGRADE
P008949,55.0,DOWNGRADE
P003914,40.0,DOWNGRADE
P005513,7.5,ALLOW
P008837,0.0,ALLOW
P007461,62.5,BLOCK
P002622,0.0,ALLOW
P000693,0.0,ALLOW
P008895,0.0,ALLOW
P004304,0.0,ALLOW
P006738,0.0,ALLOW
P009386,15.0,ALLOW
P008432,15.0,ALLOW
P003356,0.0,ALLOW
P007958,62.5,BLOCK
P002564,0.0,ALLOW
P005264,0.0,ALLOW
P008861,22.5,ALLOW
P000185,0.0,ALLOW
P000384,0.0,ALLOW
P009006,0.0,ALLOW
P007052,22.5,ALLOW
P003420,0.0,ALLOW
P004133,55.0,DOWNGRADE
P009339,40.0,DOWNGRADE
P008682,0.0,ALLOW
P001011,0.0,ALLOW
P007001,0.0,ALLOW
P008787,0.0,ALLOW
P006613,0.0,ALLOW
P006261,47.5,DOWNGRADE
P002872,62.5,BLOCK
P004505,15.0,ALLOW
P009363,0.0,ALLOW
P000795,15.0,ALLOW
P004700,15.0,ALLOW
P009836,7.5,ALLOW
P007217,0.0,ALLOW
P005888,55.0,DOWNGRADE
P001162,0.0,ALLOW
P001683,0.0,ALLOW
P000264,0.0,ALLOW
P006604,0.0,ALLOW
P008017,15.0,ALLOW
P001539,0.0,ALLOW
P009610,55.0,DOWNGRADE
P000965,0.0,ALLOW
P000845,0.0,ALLOW
P006276,15.0,ALLOW
P006613,0.0,ALLOW
P003263,0.0,ALLOW
P001326,0.0,ALLOW
P005045,7.5,ALLOW
P001573,15.0,ALLOW
P009284,55.0,DOWNGRADE
P006015,40.0,DOWNGRADE
P002264,40.0,DOWNGRADE
P007102,0.0,ALLOW
P009336,0.0,ALLOW
P008014,55.0,DOWNGRADE
P004908,7.5,ALLOW
P002328,55.0,DOWNGRADE
P001958,15.0,ALLOW
P002980,15.0,ALLOW
P003818,55.0,DOWNGRADE
P000671,22.5,ALLOW
P006613,0.0,ALLOW
P006703,0.0,ALLOW
P000116,55.0,DOWNGRADE
P004994,15.0,ALLOW
P001714,40.0,DOWNGRADE
P008224,15.0,ALLOW
P006377,0.0,ALLOW
P008051,0.0,ALLOW
P006735,7.5,ALLOW
P004304,0.0,ALLOW
P001612,40.0,DOWNGRADE
P002436,55.0,DOWNGRADE
P005633,0.0,ALLOW
P004616,15.0,ALLOW
P005736,0.0,ALLOW
P001224,22.5,ALLOW
P005606,47.5,DOWNGRADE
P007238,47.5,DOWNGRADE
P008837,0.0,ALLOW
P009249,55.0,DOWNGRADE
P004282,0.0,ALLOW
P002997,55.0,DOWNGRADE
P000943,40.0,DOWNGRADE
P004326,62.5,BLOCK
P003374,55.0,DOWNGRADE
P007329,40.0,DOWNGRADE
P003630,15.0,ALLOW
P007236,55.0,DOWNGRADE
P004991,0.0,ALLOW
P001451,0.0,ALLOW
P000275,40.0,DOWNGRADE
P004647,15.0,ALLOW
P008407,7.5,ALLOW
P009529,0.0,ALLOW
P006781,0.0,ALLOW
P000956,40.0,DOWNGRADE
P001497,15.0,ALLOW
P003724,0.0,ALLOW
P003356,0.0,ALLOW
P009689,55.0,DOWNGRADE
P004576,7.5,ALLOW
P006899,55.0,DOWNGRADE
P001505,55.0,DOWNGRADE
P008794,40.0,DOWNGRADE
P004280,55.0,DOWNGRADE
P009836,7.5,ALLOW
P006172,55.0,DOWNGRADE
P009802,22.5,ALLOW
P002767,0.0,ALLOW
P009568,15.0,ALLOW
P005606,47.5,DOWNGRADE
P009105,47.5,DOWNGRADE
P009370,55.0,DOWNGRADE
P005539,55.0,DOWNGRADE
P002110,7.5,ALLOW
P008751,55.0,DOWNGRADE
P005084,0.0,ALLOW
P005064,15.0,ALLOW
P007885,55.0,DOWNGRADE
P002934,22.5,ALLOW
P002875,20.0,ALLOW
P002182,55.0,DOWNGRADE
P005660,55.0,DOWNGRADE
P001848,0.0,ALLOW
P004422,55.0,DOWNGRADE
P001123,55.0,DOWNGRADE
P005857,62.5,BLOCK
P000810,55.0,DOWNGRADE
P000644,0.0,ALLOW
P006904,0.0,ALLOW
P005492,55.0,DOWNGRADE
P002381,0.0,ALLOW
P005817,0.0,ALLOW
P002715,7.5,ALLOW
P005881,40.0,DOWNGRADE
P008947,55.0,DOWNGRADE
P002015,22.5,ALLOW
P003836,40.0,DOWNGRADE
P002380,0.0,ALLOW
P003497,0.0,ALLOW
P007608,40.0,DOWNGRADE
P009723,15.0,ALLOW
P008150,0.0,ALLOW
P009644,0.0,ALLOW
P001618,55.0,DOWNGRADE
P007673,0.0,ALLOW
P002909,62.5,BLOCK
P004423,62.5,BLOCK
P007629,55.0,DOWNGRADE
P005633,0.0,ALLOW
P008117,40.0,DOWNGRADE
P006878,15.0,ALLOW
P000350,0.0,ALLOW
P000978,55.0,DOWNGRADE
P009195,0.0,ALLOW
P001409,0.0,ALLOW
P007119,55.0,DOWNGRADE
P003990,62.5,BLOCK
P001347,55.0,DOWNGRADE
P001000,0.0,ALLOW
P008867,22.5,ALLOW
P003462,55.0,DOWNGRADE
P002967,55.0,DOWNGRADE
