player_id,promo_type,promo_timestamp,engaged
P008098,ReloadBonus,2023-05-26 01:37:08.533140658,0
P009299,Cashback,2023-06-11 08:48:30.235728502,0
P000098,ReAcquisition,2023-01-29 17:12:34.059657097,0
P005033,AccaInsurance,2023-03-22 10:26:23.345497847,0
P001028,Cashback,2023-12-07 06:35:59.915086746,0
P008374,Mission,2023-01-01 11:56:25.808514118,0
P007960,DepositAndGet,2023-04-15 00:04:57.233688116,0
P006791,Mission,2023-07-27 00:56:27.935005903,0
P001877,ReAcquisition,2023-03-20 07:21:45.109158278,0
P001225,Cashback,2023-11-28 11:23:12.279468060,0
P007455,Mission,2023-03-15 14:07:51.505274773,0
P001926,DepositAndGet,2023-09-21 03:39:25.200027466,0
P004469,ReAcquisition,2023-02-03 21:05:25.796576977,0
P004496,ReloadBonus,2023-10-01 05:40:48.996079206,0
P008967,DepositAndGet,2023-05-03 15:36:01.045266628,0
P008545,ReAcquisition,2023-11-30 23:12:33.641364336,0
P008625,AccaInsurance,2023-01-25 23:09:17.727799892,0
P004644,DepositAndGet,2023-09-29 14:51:28.064879416,0
P001712,ReAcquisition,2023-05-27 23:11:13.598568916,0
P006540,ReloadBonus,2023-10-27 19:27:48.288887501,0
P003860,Cashback,2023-10-08 01:04:09.963729858,0
P000129,Activation,2023-04-25 08:15:58.151409149,0
P005891,Cashback,2023-04-11 03:57:22.014671564,0
P005246,Mission,2023-06-08 09:20:52.472338438,0
P002912,ReAcquisition,2023-12-20 08:11:59.326053858,0
P007924,DepositAndGet,2023-01-13 12:49:50.655222416,0
P001271,DepositAndGet,2023-03-31 10:51:46.726085663,0
P001994,DepositAndGet,2023-08-28 19:57:30.601145029,0
P007666,ReloadBonus,2023-10-27 14:59:21.133466959,0
P005201,DepositAndGet,2023-08-09 06:41:03.726476431,0
P007842,DepositAndGet,2023-08-24 12:08:42.534106015,0
P007845,AccaInsurance,2023-09-27 08:22:44.638359070,0
P008976,AccaInsurance,2023-12-14 02:54:48.977320910,0
P009241,ReAcquisition,2023-07-05 22:15:27.352168798,0
P003292,Cashback,2023-01-03 01:18:43.020937443,0
P001296,Cashback,2023-12-07 15:24:01.597409010,0
P000106,AccaInsurance,2023-07-22 23:21:27.263618469,0
P007830,Cashback,2023-02-22 05:50:32.247392416,0
P003491,ReloadBonus,2023-06-30 00:06:30.902801991,0
P003954,Activation,2023-10-29 23:23:23.987999201,0
P007274,DepositAndGet,2023-11-12 13:03:16.068291187,0
P003943,ReloadBonus,2023-03-22 06:38:08.228551388,0
P009890,Mission,2023-05-04 14:06:04.280649424,0
P007207,AccaInsurance,2023-06-18 06:03:19.119229317,1
P008074,ReAcquisition,2023-07-22 11:13:40.108131886,0
P009007,DepositAndGet,2023-01-26 20:38:36.894850254,0
P008938,ReloadBonus,2023-08-19 08:43:07.522472858,0
P003188,AccaInsurance,2023-07-28 19:13:45.209923983,1
P009920,Cashback,2023-05-16 18:44:44.811702013,0
P008270,DepositAndGet,2023-03-17 23:05:28.480650187,0
P004048,Mission,2023-03-26 20:15:43.143599749,0
P001055,ReAcquisition,2023-06-26 16:01:22.010999441,0
P002736,Activation,2023-01-10 19:04:33.069708586,0
P009347,Cashback,2023-06-28 15:16:00.436551809,0
P001216,DepositAndGet,2023-02-02 12:44:18.577761412,0
P009980,ReloadBonus,2023-05-01 01:44:39.663978577,0
P008518,ReAcquisition,2023-04-05 16:12:05.885024548,0
P008390,Mission,2023-03-29 03:01:35.036575794,0
P008547,Mission,2023-04-30 16:38:38.646403790,0
P006996,ReloadBonus,2023-02-10 13:39:55.656602383,1
P007241,Cashback,2023-03-23 17:32:31.751848698,0
P006915,Mission,2023-04-16 11:39:09.695262432,0
P007235,ReloadBonus,2023-03-04 09:28:44.678404093,0
P006213,DepositAndGet,2023-07-21 04:54:00.698248863,0
P005374,ReloadBonus,2023-01-05 11:15:27.431417942,0
P007868,DepositAndGet,2023-07-11 00:54:17.201174736,0
P000639,DepositAndGet,2023-05-15 04:08:18.730997562,0
P002213,AccaInsurance,2023-10-10 15:34:23.317738771,0
P007011,Cashback,2023-04-03 06:48:47.751742363,0
P004555,Cashback,2023-08-07 19:55:12.954314470,0
P008284,Cashback,2023-12-24 02:19:51.575114250,0
P009641,AccaInsurance,2023-02-19 21:47:35.221712351,0
P002190,Activation,2023-07-31 22:10:25.122018337,1
P005443,AccaInsurance,2023-09-06 08:00:51.373936176,0
P007169,Activation,2023-08-31 20:11:08.205197096,0
P007183,Mission,2023-01-01 12:23:05.685262442,0
P009785,Mission,2023-03-07 01:10:09.297793388,0
P002010,ReloadBonus,2023-07-25 20:25:24.253952026,0
P005118,AccaInsurance,2023-11-19 08:05:20.212695599,0
P004524,Mission,2023-06-23 23:30:11.384672880,0
P009235,Activation,2023-12-29 07:46:57.879856348,0
P009533,ReAcquisition,2023-03-23 09:18:20.249705315,0
P005795,ReAcquisition,2023-11-21 00:25:13.901341438,0
P005463,Activation,2023-10-06 21:14:54.083787441,0
P008576,Activation,2023-07-02 14:05:54.757189512,1
P003303,DepositAndGet,2023-12-28 12:12:37.703430414,0
P002834,DepositAndGet,2023-10-30 00:33:57.851568937,0
P002726,AccaInsurance,2023-07-16 20:53:37.193709612,0
P006416,DepositAndGet,2023-06-26 12:45:50.465144157,0
P002361,DepositAndGet,2023-01-24 08:49:26.378614664,0
P001689,Mission,2023-10-14 04:29:29.566667318,0
P002414,AccaInsurance,2023-01-29 04:19:06.917551517,0
P003630,DepositAndGet,2023-11-07 22:44:07.598001242,0
P008299,Cashback,2023-02-16 07:30:17.498311520,0
P000194,Cashback,2023-05-15 13:46:13.192384958,0
P009838,Cashback,2023-11-16 07:29:46.234687567,0
P004693,ReAcquisition,2023-07-03 20:38:01.866024971,0
P009405,AccaInsurance,2023-10-26 03:59:22.169389486,0
P004620,ReloadBonus,2023-01-25 05:12:15.863280773,0
P007727,Mission,2023-11-01 11:41:02.182424068,0
P004779,DepositAndGet,2023-02-18 03:51:09.500203371,0
P004567,Mission,2023-10-28 23:04:13.549960136,0
P005147,Activation,2023-03-19 05:42:57.879643440,0
P004576,ReAcquisition,2023-05-12 01:47:36.551104784,0
P006567,Cashback,2023-11-22 19:46:33.349531889,0
P004627,ReAcquisition,2023-09-20 02:24:53.412079811,0
P003912,Mission,2023-11-28 16:00:23.258800030,0
P008949,ReloadBonus,2023-06-27 18:50:06.667598486,0
P002899,Cashback,2023-03-20 00:33:22.319570541,0
P006594,ReAcquisition,2023-02-20 03:08:00.324733734,0
P004287,AccaInsurance,2023-09-08 07:57:58.815336704,0
P004398,Mission,2023-01-17 02:37:14.427955151,0
P001148,DepositAndGet,2023-12-24 00:46:52.228531361,1
P005681,Activation,2023-02-02 05:36:13.613068104,1
P004120,DepositAndGet,2023-06-16 02:03:00.251146555,0
P001066,AccaInsurance,2023-09-13 08:47:06.139378309,0
P007591,Mission,2023-12-22 00:05:12.889216185,0
P006225,DepositAndGet,2023-07-10 12:52:41.396584988,0
P009249,Mission,2023-07-20 20:46:20.353070498,0
P000752,ReAcquisition,2023-05-09 10:31:45.655324221,1
P000028,ReloadBonus,2023-06-21 13:32:02.401700497,0
P005456,Activation,2023-02-20 02:07:53.884407759,0
P001021,Cashback,2023-03-07 02:59:58.585510731,0
P007235,ReloadBonus,2023-07-05 18:11:30.659862757,0
P000070,Activation,2023-01-07 16:53:53.358932018,0
P002295,AccaInsurance,2023-11-17 15:13:07.594289780,0
P000633,Cashback,2023-09-17 02:16:11.538202524,0
P006845,AccaInsurance,2023-12-25 20:41:11.081801653,1
P001079,Activation,2023-03-12 18:51:16.546633244,0
P004145,Mission,2023-08-21 17:58:09.144076109,0
P006149,ReAcquisition,2023-03-11 07:12:41.453384638,0
P008972,ReAcquisition,2023-06-18 00:04:24.380026579,0
P006194,DepositAndGet,2023-11-28 20:43:25.836553097,0
P005751,Activation,2023-08-03 17:25:22.470364094,0
P003264,DepositAndGet,2023-03-03 04:22:56.385408878,0
P000975,DepositAndGet,2023-04-11 03:18:45.084217072,1
P002756,Cashback,2023-08-05 01:36:33.799984217,0
P007283,DepositAndGet,2023-07-05 06:42:24.557970285,1
P000107,ReAcquisition,2023-02-15 14:18:30.850175381,0
P006426,Activation,2023-05-25 23:04:38.955575705,0
P006324,Cashback,2023-08-11 17:23:18.769745827,0
P000483,DepositAndGet,2023-05-26 09:57:52.789003372,1
P006105,AccaInsurance,2023-08-18 13:25:30.417267799,0
P008843,Mission,2023-03-19 22:32:09.375316143,0
P007686,ReloadBonus,2023-01-06 10:10:53.974744797,0
P002681,Activation,2023-07-13 07:25:54.335740089,0
P007580,Cashback,2023-02-21 00:35:27.453482151,0
P008753,DepositAndGet,2023-12-17 01:35:28.270889521,0
P008322,DepositAndGet,2023-08-11 07:09:50.729852438,0
P004889,Activation,2023-08-28 06:03:27.462641716,0
P003179,ReloadBonus,2023-02-14 22:17:35.463932514,0
P002857,Cashback,2023-12-16 11:24:26.137008905,0
P007071,AccaInsurance,2023-03-30 11:45:48.928983927,1
P009231,Activation,2023-12-10 18:55:55.110804796,0
P005302,AccaInsurance,2023-09-02 04:58:52.311830997,0
P000570,Mission,2023-11-30 00:33:01.021058321,0
P007348,ReAcquisition,2023-04-07 11:51:34.697026014,0
P006844,ReloadBonus,2023-04-29 21:33:00.459037066,0
P002671,ReloadBonus,2023-05-29 16:32:55.723471642,0
P003074,ReAcquisition,2023-09-02 02:05:09.302825689,0
P009345,Activation,2023-11-03 23:12:53.050462008,0
P005396,AccaInsurance,2023-03-06 05:12:23.167139053,0
P008822,AccaInsurance,2023-06-10 09:21:18.659162045,0
P006106,Activation,2023-11-03 21:12:17.695277452,0
P002775,ReAcquisition,2023-06-19 23:03:53.255059003,0
P002985,ReloadBonus,2023-06-11 22:19:47.174959421,0
P008325,DepositAndGet,2023-11-05 07:42:28.922969580,0
P009619,Mission,2023-02-09 07:57:19.832825184,0
P001782,Mission,2023-04-26 01:43:42.760590076,1
P001924,AccaInsurance,2023-08-31 02:10:06.165096045,0
P005098,Activation,2023-02-13 11:55:00.587589264,0
P000328,Mission,2023-10-20 20:33:31.245014668,0
P000136,ReloadBonus,2023-09-05 20:38:18.694252491,0
P001618,Cashback,2023-04-06 04:34:09.290466070,1
P006324,Activation,2023-02-25 16:45:16.274203062,0
P009098,ReAcquisition,2023-02-06 07:09:34.277242661,0
P001576,ReloadBonus,2023-10-15 11:23:36.129512548,0
P009130,Mission,2023-01-26 06:47:53.507417440,0
P006620,ReloadBonus,2023-09-14 09:19:00.294225931,0
P004108,Activation,2023-10-02 16:06:45.270207644,0
P001722,Mission,2023-11-01 10:30:50.602066040,0
P002890,ReAcquisition,2023-10-30 22:13:50.697309732,0
P002740,ReloadBonus,2023-05-11 05:24:11.674808979,0
P004904,Mission,2023-05-26 10:04:15.526695490,0
P008457,ReAcquisition,2023-11-27 06:52:07.385737896,0
P001075,ReAcquisition,2023-09-30 14:36:33.614046812,0
P008343,ReAcquisition,2023-02-09 11:04:30.063727617,0
P009665,ReloadBonus,2023-08-09 14:53:47.358499765,0
P008441,ReloadBonus,2023-09-14 13:19:51.049024343,0
P006904,DepositAndGet,2023-08-14 00:45:47.948261738,0
P001248,Activation,2023-05-13 11:43:39.926063061,0
P004498,ReloadBonus,2023-03-08 08:01:28.766568184,0
P004657,Activation,2023-10-23 03:03:35.839566231,0
P005115,Activation,2023-06-16 11:38:24.975035191,0
P003492,Activation,2023-02-11 17:24:43.846486092,0
P009518,Mission,2023-01-25 10:19:39.687716007,0
P002477,ReloadBonus,2023-07-28 07:35:48.721555233,1
P005137,ReloadBonus,2023-05-08 13:37:28.501060246,0
P005098,Activation,2023-02-17 09:39:36.404835224,0
P000988,Activation,2023-03-25 14:27:40.564422131,0
P008813,AccaInsurance,2023-06-07 11:58:30.687243462,0
P001787,DepositAndGet,2023-01-01 06:29:17.567199707,0
P002517,Mission,2023-10-07 04:26:42.315730572,0
P002127,AccaInsurance,2023-07-07 03:46:37.464670897,0
P004985,Mission,2023-02-19 13:24:23.686572075,0
P004209,DepositAndGet,2023-03-30 05:42:27.972900391,0
P004781,AccaInsurance,2023-02-09 23:02:08.740774393,0
P007333,Activation,2023-06-20 06:56:16.234632015,0
P000900,DepositAndGet,2023-12-09 09:11:46.441694021,0
P006372,Cashback,2023-09-23 12:33:26.745703220,0
P002367,AccaInsurance,2023-12-11 11:43:21.325387001,1
P000417,Mission,2023-08-05 16:36:21.039092064,0
P009981,Activation,2023-01-26 21:38:45.673372030,0
P003594,ReAcquisition,2023-01-08 22:09:18.166252136,0
P002851,Mission,2023-08-14 03:33:55.687908173,0
P006905,ReAcquisition,2023-05-17 04:34:31.876737356,0
P008533,Activation,2023-06-09 15:31:22.508381844,0
P002554,Mission,2023-06-15 09:45:18.743801832,0
P001030,Mission,2023-02-01 23:32:02.528360367,0
P009268,Mission,2023-11-30 06:54:00.841619253,0
P000587,Cashback,2023-08-07 06:22:45.253975630,0
P007782,AccaInsurance,2023-08-12 03:09:38.538334608,0
P008261,Activation,2023-12-20 16:23:35.563054562,0
P001730,Activation,2023-06-12 03:43:48.648382425,0
P003195,ReloadBonus,2023-03-18 15:15:31.251582623,0
P008474,Cashback,2023-11-26 02:34:29.697926283,0
P003129,DepositAndGet,2023-12-03 10:21:23.386200666,0
P001344,Cashback,2023-03-18 00:12:22.801241398,0
P005293,DepositAndGet,2023-06-19 02:41:42.148178577,0
P005738,ReloadBonus,2023-05-22 03:17:10.722103596,0
P002804,DepositAndGet,2023-07-06 12:26:18.830074549,0
P006029,ReloadBonus,2023-12-26 12:06:18.579478025,0
P008303,Activation,2023-05-22 22:50:05.858512640,0
P007102,ReAcquisition,2023-11-09 10:51:05.500995874,0
P008230,ReloadBonus,2023-07-13 16:36:55.155838966,0
P000165,DepositAndGet,2023-01-24 10:09:16.350697279,0
P003763,Mission,2023-01-27 06:31:21.865655899,0
P006687,DepositAndGet,2023-10-21 15:48:20.076984406,0
P000134,ReAcquisition,2023-06-02 03:15:23.159705877,0
P000815,Mission,2023-04-22 17:05:27.308349371,0
P000676,AccaInsurance,2023-10-25 13:01:18.106990099,0
P002287,DepositAndGet,2023-07-01 01:14:51.731527090,0
P001547,AccaInsurance,2023-02-07 05:58:47.902143478,0
P009617,DepositAndGet,2023-11-19 05:54:45.461414814,0
P000448,Cashback,2023-05-07 10:12:53.492344618,0
P004823,AccaInsurance,2023-02-05 16:09:04.936320782,0
P001155,Mission,2023-04-08 00:42:40.312564611,0
P004344,AccaInsurance,2023-03-20 15:17:06.901729822,0
P004086,Activation,2023-07-26 22:36:15.525989294,0
P000553,DepositAndGet,2023-03-16 23:13:38.705150604,0
P003243,DepositAndGet,2023-02-04 06:08:53.028522968,1
P005658,Mission,2023-03-06 16:08:17.309997082,0
P000385,DepositAndGet,2023-12-30 15:42:37.210000753,0
P004015,Cashback,2023-09-08 00:48:32.826088905,0
P002111,AccaInsurance,2023-06-14 04:20:59.508688927,0
P003689,AccaInsurance,2023-07-27 11:50:19.914914846,1
P000147,Activation,2023-11-06 11:01:22.817206383,0
P002090,Cashback,2023-05-01 09:20:56.982737064,0
P004966,ReloadBonus,2023-06-15 09:50:26.130604029,0
P000118,Activation,2023-04-03 03:54:54.046569824,0
P002277,Mission,2023-12-30 09:33:44.827186108,0
P005849,Activation,2023-02-05 07:50:54.524709224,0
P004647,AccaInsurance,2023-05-16 12:13:13.386475801,0
P000439,ReAcquisition,2023-09-14 14:55:31.366952896,0
P004776,DepositAndGet,2023-11-01 11:18:03.547609806,0
P000793,Activation,2023-08-15 21:58:18.798053980,0
P003950,Cashback,2023-08-06 10:29:52.706460476,0
P000159,Activation,2023-05-24 21:45:09.531233311,0
P005128,Mission,2023-06-18 16:31:41.800271988,0
P008735,Mission,2023-08-16 19:50:33.732170343,0
P006403,Cashback,2023-05-26 22:21:54.789026260,0
P003326,ReloadBonus,2023-01-09 08:46:30.680015802,0
P009071,DepositAndGet,2023-02-06 08:53:21.652058363,0
P007005,AccaInsurance,2023-03-29 04:30:23.650571346,0
P003359,DepositAndGet,2023-11-12 03:59:38.695912838,0
P004470,Cashback,2023-12-03 09:03:10.961167336,0
P008235,AccaInsurance,2023-08-04 13:38:52.720376968,0
P005463,AccaInsurance,2023-05-09 15:50:07.036263466,0
P004313,Cashback,2023-08-28 06:53:40.489926815,0
P006542,AccaInsurance,2023-11-03 04:07:41.264791012,0
P001614,AccaInsurance,2023-08-30 06:15:01.599430323,0
P000363,Mission,2023-12-05 00:39:16.759745121,0
P006986,DepositAndGet,2023-11-15 14:21:03.088722706,0
P004051,ReAcquisition,2023-07-28 14:37:41.671234131,0
P001731,Mission,2023-09-06 17:14:24.565528631,0
P007265,ReloadBonus,2023-08-24 18:18:15.120543480,0
P009356,ReloadBonus,2023-07-12 05:25:08.327535868,0
P005526,Cashback,2023-07-11 19:16:47.024989367,0
P001991,Mission,2023-07-30 13:18:48.335012436,0
P007361,DepositAndGet,2023-03-17 05:27:15.426674843,0
P007242,AccaInsurance,2023-07-04 17:15:48.052985191,0
P002689,DepositAndGet,2023-05-25 05:32:44.223018885,0
P008286,Cashback,2023-03-31 05:04:37.263659476,0
P007431,Mission,2023-03-26 12:40:13.324760199,0
P004349,ReAcquisition,2023-08-30 18:12:20.060642958,0
P000289,Cashback,2023-09-06 19:48:03.889707088,0
P001303,AccaInsurance,2023-10-20 06:17:00.231216431,0
P009102,Activation,2023-10-25 22:43:39.932785988,1
P009445,DepositAndGet,2023-06-22 15:21:25.459525347,0
P001944,AccaInsurance,2023-06-27 01:30:04.264984131,0
P004779,Mission,2023-09-19 12:19:46.328864813,0
P006729,ReAcquisition,2023-10-14 19:42:59.429745197,0
P000622,Mission,2023-06-16 05:15:20.619957685,0
P009469,Activation,2023-08-20 20:48:40.462903023,0
P001392,DepositAndGet,2023-12-07 07:26:42.148388386,0
P000647,ReAcquisition,2023-12-26 15:23:06.422491074,0
P001976,Activation,2023-08-10 02:57:24.119705915,0
P000614,ReAcquisition,2023-11-28 15:02:06.411918402,0
P007156,ReloadBonus,2023-03-26 03:47:22.975064278,0
P003910,DepositAndGet,2023-10-14 23:01:11.926027536,0
P005404,ReloadBonus,2023-12-28 05:42:52.750010252,0
P004376,ReloadBonus,2023-06-20 20:25:08.765316010,0
P009856,ReloadBonus,2023-11-12 15:05:42.510606050,0
P002341,DepositAndGet,2023-11-17 10:40:09.246952057,0
P000660,DepositAndGet,2023-02-09 13:39:38.303738594,0
P002195,AccaInsurance,2023-11-06 15:05:40.728354216,0
P002489,ReloadBonus,2023-12-22 07:45:09.866568327,0
P009738,Mission,2023-07-06 06:32:38.429386854,0
P002928,ReAcquisition,2023-04-01 08:46:44.185640574,1
P008925,AccaInsurance,2023-05-08 00:19:18.028930187,0
P001869,ReloadBonus,2023-01-19 12:35:19.180055857,0
P007028,ReAcquisition,2023-11-15 21:41:07.805139065,0
P009700,Cashback,2023-02-11 14:22:30.317250729,0
P004095,Mission,2023-09-27 16:48:35.399224520,1
P008777,ReloadBonus,2023-09-19 14:09:13.356437206,0
P008088,Mission,2023-05-28 14:26:52.181586504,0
P008835,AccaInsurance,2023-10-12 10:14:12.202857018,0
P005654,DepositAndGet,2023-12-25 10:39:11.109210730,0
P005735,ReloadBonus,2023-11-24 15:40:14.293344975,0
P003372,ReloadBonus,2023-11-15 22:31:31.148291349,0
P004513,Cashback,2023-04-29 11:14:59.101386309,0
P005653,Mission,2023-01-27 15:36:10.238796473,0
P002303,DepositAndGet,2023-05-11 18:06:28.916263103,0
P000028,ReloadBonus,2023-06-21 13:49:44.790927887,0
P003777,Activation,2023-09-27 09:19:58.251815557,0
P002805,AccaInsurance,2023-04-04 13:04:40.754344940,0
P008805,Mission,2023-03-09 10:50:10.738854408,0
P007158,ReAcquisition,2023-01-22 03:10:08.618597746,0
P008992,ReAcquisition,2023-09-18 20:13:27.424143314,0
P003263,AccaInsurance,2023-04-15 15:20:42.042098999,0
P004763,ReAcquisition,2023-05-16 04:42:19.529149532,0
P009842,Mission,2023-03-19 12:49:32.210997820,0
P005389,AccaInsurance,2023-08-22 19:13:45.450751543,0
P009308,Mission,2023-04-16 04:59:55.609557629,0
P009974,Cashback,2023-05-31 04:49:48.749447823,0
P002258,Mission,2023-12-15 04:53:22.709802866,0
P007932,AccaInsurance,2023-05-05 01:13:16.328176498,0
P001205,DepositAndGet,2023-02-26 02:31:59.133385657,0
P002396,DepositAndGet,2023-10-02 06:20:28.984040976,0
P000168,Cashback,2023-06-08 00:57:26.720498562,0
P007712,DepositAndGet,2023-12-17 22:57:40.426492214,0
P004921,Activation,2023-01-30 22:07:44.835995674,0
P001769,ReAcquisition,2023-02-19 03:51:58.777750731,0
P004475,AccaInsurance,2023-02-13 05:55:59.645611286,0
P000774,DepositAndGet,2023-10-09 02:19:42.126114606,0
P001432,ReAcquisition,2023-03-14 18:13:06.350325584,0
P003418,Cashback,2023-05-30 03:17:24.455945730,0
P002941,Cashback,2023-03-16 02:09:39.278768301,1
P006466,Cashback,2023-10-25 01:24:35.152816296,0
P001367,Mission,2023-04-22 09:21:40.182244778,0
P004342,ReAcquisition,2023-07-05 13:25:22.829906225,0
P008813,Cashback,2023-01-28 12:40:42.602610588,1
P005174,Activation,2023-08-14 12:53:24.067701101,0
P001143,Activation,2023-12-03 05:16:48.272914648,0
P001740,Activation,2023-01-12 19:47:57.690614939,0
P007223,DepositAndGet,2023-07-20 13:10:44.815788031,0
P006622,Activation,2023-04-18 17:51:07.680099010,0
P000444,Mission,2023-06-30 09:59:14.319054365,0
P006747,Activation,2023-03-28 22:43:12.028196573,0
P000963,ReloadBonus,2023-08-24 03:21:20.742364645,0
P007288,DepositAndGet,2023-02-14 17:38:21.452020407,0
P000037,ReAcquisition,2023-09-24 22:36:56.463210821,0
P001382,DepositAndGet,2023-01-29 14:04:12.868838072,0
P005241,Mission,2023-11-02 00:44:32.689735174,0
P000982,ReAcquisition,2023-04-05 20:20:19.007876635,0
P009282,Activation,2023-02-03 08:19:44.578590870,0
P002712,Mission,2023-03-23 15:29:36.248062849,0
P007529,ReloadBonus,2023-11-07 00:36:40.109691381,0
P006393,DepositAndGet,2023-04-23 06:57:42.166259527,0
P006077,Cashback,2023-08-11 07:21:55.870053053,0
P001037,DepositAndGet,2023-02-20 07:56:23.191213846,0
P003190,ReloadBonus,2023-08-06 21:09:45.708754063,0
P004303,ReloadBonus,2023-02-15 12:03:45.398058891,0
P006426,ReloadBonus,2023-02-18 01:19:30.335652351,1
P006904,Mission,2023-04-02 01:38:47.340681076,0
P000791,Cashback,2023-08-23 17:13:48.656859159,0
P009287,Mission,2023-05-20 01:53:24.671013355,0
P003609,Mission,2023-06-02 23:09:20.686808586,0
P007023,ReloadBonus,2023-02-15 09:51:12.164119720,0
P007664,Activation,2023-10-05 18:28:57.127631187,0
P000090,ReloadBonus,2023-06-13 07:04:04.320206881,0
P005138,Activation,2023-06-20 03:59:45.318186522,0
P002955,DepositAndGet,2023-09-25 20:12:35.637819290,0
P001492,ReloadBonus,2023-10-02 17:55:38.444321871,0
P003674,Activation,2023-08-02 14:20:44.350874186,0
P000910,Cashback,2023-07-21 12:24:28.211784840,0
P007497,ReloadBonus,2023-07-19 05:34:33.164532661,0
P005499,Cashback,2023-08-25 09:14:17.657504797,1
P000838,ReloadBonus,2023-01-03 15:44:19.344594002,0
P005270,ReAcquisition,2023-06-24 23:16:04.761871815,0
P001016,AccaInsurance,2023-08-15 20:03:48.417964697,1
P009699,Cashback,2023-05-04 05:10:20.728626966,0
P003549,Cashback,2023-06-11 16:57:32.862082720,0
P009559,Activation,2023-01-28 01:47:23.270850658,0
P000260,ReloadBonus,2023-03-25 02:46:32.209561348,0
P009147,AccaInsurance,2023-08-28 18:08:21.552062750,0
P009904,AccaInsurance,2023-01-17 12:26:16.713584661,0
P007077,ReloadBonus,2023-01-19 12:07:25.913890600,0
P005458,ReAcquisition,2023-11-12 00:18:59.303957224,0
P004182,ReAcquisition,2023-01-16 04:27:24.555572748,0
P000380,ReloadBonus,2023-11-26 14:21:32.775428534,0
P005887,DepositAndGet,2023-06-25 15:51:21.062471867,0
P004162,ReAcquisition,2023-03-18 19:41:57.071072817,0
P006341,Cashback,2023-12-24 18:06:48.768620491,0
P002025,Cashback,2023-09-28 14:25:39.834849596,0
P005556,Mission,2023-12-27 00:58:01.024260998,0
P009066,ReAcquisition,2023-09-14 08:05:55.940345049,0
P002966,AccaInsurance,2023-08-05 15:49:00.880048275,0
P001526,Activation,2023-04-17 04:21:57.417050123,0
P007616,ReAcquisition,2023-11-14 04:31:22.079145670,0
P006772,Mission,2023-07-04 01:12:15.815139771,0
P009145,ReloadBonus,2023-12-17 05:11:20.810484648,0
P003230,DepositAndGet,2023-08-10 15:47:56.212965012,0
P002310,ReAcquisition,2023-02-17 06:07:04.392212868,0
P003082,Cashback,2023-07-18 02:40:43.824040651,1
P009313,Activation,2023-02-07 23:50:13.247557402,0
P008931,Cashback,2023-11-05 18:58:53.086006165,1
P009765,DepositAndGet,2023-09-29 10:30:14.630398035,0
P004991,ReAcquisition,2023-09-30 13:53:01.269751787,1
P009171,Cashback,2023-11-27 00:39:49.238810301,0
P001050,Activation,2023-11-07 00:22:02.970852137,0
P002666,AccaInsurance,2023-01-08 11:59:22.823137522,1
P001258,DepositAndGet,2023-11-18 08:22:57.636607647,0
P007676,Mission,2023-11-10 08:53:54.797677279,0
P000040,Activation,2023-09-08 15:00:35.594355345,0
P002503,DepositAndGet,2023-05-27 00:47:53.269604683,0
P003857,Cashback,2023-02-01 20:41:23.072413206,0
P006834,DepositAndGet,2023-07-16 09:29:32.838542223,1
P005892,Cashback,2023-12-13 18:08:00.794120073,0
P001803,ReloadBonus,2023-05-21 01:21:01.400408745,0
P009180,Activation,2023-04-23 13:45:17.181718826,0
P006515,ReloadBonus,2023-02-10 21:24:36.996769667,0
P008030,Cashback,2023-01-11 15:10:07.146675587,0
P002284,Activation,2023-03-17 10:44:05.635208130,0
P009236,Mission,2023-06-25 12:14:07.521111726,0
P006835,Activation,2023-07-05 17:26:04.930192232,0
P006562,Activation,2023-04-27 16:54:33.072409868,0
P002281,Cashback,2023-02-02 11:10:27.687427282,0
P006691,ReAcquisition,2023-11-17 08:36:19.597664118,0
P002767,Cashback,2023-08-28 11:52:40.384001255,0
P004445,AccaInsurance,2023-02-07 07:56:31.522219419,0
P003997,Activation,2023-06-27 19:30:18.753401995,0
P002846,Cashback,2023-03-01 23:26:16.092114687,0
P009331,ReloadBonus,2023-11-13 09:28:46.841980934,0
P006596,ReAcquisition,2023-12-13 15:55:31.018378496,0
P007495,AccaInsurance,2023-01-13 02:45:41.884042025,0
P008104,AccaInsurance,2023-03-10 21:00:59.600342274,0
P006958,Cashback,2023-05-28 03:28:34.712908030,0
P003010,ReAcquisition,2023-05-14 16:24:03.960018635,0
P000734,ReAcquisition,2023-07-10 08:00:37.279770374,0
P009910,Mission,2023-12-21 09:40:39.253718853,0
P008892,Cashback,2023-05-13 20:43:57.924147844,0
P005110,ReloadBonus,2023-10-23 17:21:50.904236078,0
P004624,DepositAndGet,2023-03-21 22:37:10.739919424,0
P005331,AccaInsurance,2023-04-06 19:41:18.875572920,0
P003459,ReloadBonus,2023-04-18 17:44:00.156754732,0
P001655,Cashback,2023-07-30 16:54:31.481029034,0
P003670,ReloadBonus,2023-02-06 11:38:02.457689285,0
P001807,ReAcquisition,2023-03-23 00:53:14.699269056,0
P002159,Cashback,2023-01-16 16:36:03.736212730,0
P000013,ReAcquisition,2023-04-25 13:36:08.914608479,0
P004873,Activation,2023-09-11 17:46:54.029547930,0
P002521,Cashback,2023-09-15 08:22:00.342903614,0
P003655,Mission,2023-07-30 01:49:57.371303558,0
P002431,AccaInsurance,2023-07-13 02:21:05.620303392,0
