player_id,country,currency,value_segment,age_group,gender,region,latent_propensity
P005777,KE,KSh,Casual,35-44,F,Nakuru,0.13080381809034386
P005778,KE,KSh,Core,35-44,M,Nakuru,0.10943748931769713
P005779,KE,KSh,Casual,25-34,M,Nairobi,0.1413250689810957
P005780,KE,KSh,Core,25-34,F,Kisumu,0.15601285789875416
P005781,KE,KSh,Core,18-24,M,Kisumu,0.31250850890386334
P005782,KE,KSh,Core,55+,M,Nairobi,0.1233063128370792
P005783,KE,KSh,Core,18-24,F,Mombasa,0.019812621383547377
P005784,KE,KSh,HighRoller,18-24,M,Nairobi,0.26456402616124447
P005785,KE,KSh,HighRoller,45-54,M,Nakuru,0.2632094823626315
P005786,KE,KSh,Casual,25-34,F,Kisumu,0.20618637088563763
P005787,KE,KSh,Casual,25-34,M,Mombasa,0.10404676915887827
P005788,KE,KSh,HighRoller,18-24,M,Nairobi,0.35709643882776637
P005789,KE,KSh,HighRoller,25-34,M,Kisumu,0.5619267678526759
P005790,KE,KSh,Casual,18-24,F,Nakuru,0.016638508386790176
P005791,KE,KSh,Casual,35-44,F,Nakuru,0.7576307077032605
P005792,KE,KSh,Casual,18-24,F,Kisumu,0.386376686127863
P005793,KE,KSh,Core,25-34,M,Nakuru,0.2254196275286386
P005794,KE,KSh,Casual,45-54,M,Nakuru,0.3337484352715909
P005795,KE,KSh,Casual,55+,M,Nakuru,0.6312182433507747
P005796,KE,KSh,Casual,45-54,M,Kisumu,0.5191083603865214
P005797,KE,KSh,VIP,25-34,F,Nairobi,0.2986402552966955
P005798,KE,KSh,Casual,25-34,M,Kisumu,0.3281656047371268
P005799,KE,KSh,Core,25-34,F,Nakuru,0.24056344959849238
P005800,KE,KSh,Casual,18-24,M,Nairobi,0.19768833450939322
P005801,KE,KSh,Core,18-24,M,Nairobi,0.27852852202189465
P005802,KE,KSh,Casual,45-54,F,Nairobi,0.26193395429563426
P005803,KE,KSh,Core,18-24,M,Nakuru,0.15861401257501775
P005804,KE,KSh,Casual,25-34,F,Nairobi,0.4600642035745208
P005805,KE,KSh,Casual,55+,F,Nakuru,0.2790156782864955
P005806,KE,KSh,Core,18-24,F,Nairobi,0.15272089210878836
P005807,KE,KSh,Casual,25-34,M,Nakuru,0.29283306581692525
P005808,KE,KSh,Casual,35-44,F,Kisumu,0.4946940091404364
P005809,KE,KSh,Core,25-34,M,Nakuru,0.5121262423395441
P005810,KE,KSh,Core,25-34,M,Mombasa,0.08617169944876912
P005811,KE,KSh,Casual,35-44,F,Mombasa,0.5157479634672876
P005812,KE,KSh,Core,18-24,M,Nairobi,0.14589044903026888
P005813,KE,KSh,HighRoller,18-24,M,Kisumu,0.2472727450244119
P005814,KE,KSh,Core,25-34,M,Nakuru,0.14183001880622037
P005815,KE,KSh,Core,25-34,M,Kisumu,0.23411643054862227
P005816,KE,KSh,Core,18-24,F,Mombasa,0.433224618760022
P005817,KE,KSh,Core,35-44,M,Kisumu,0.2537859748602161
P005818,KE,KSh,Core,25-34,M,Nairobi,0.023740807586998394
P005819,KE,KSh,Casual,45-54,M,Kisumu,0.22635377179308627
P005820,KE,KSh,Casual,25-34,M,Nairobi,0.02364042788952678
P005821,KE,KSh,HighRoller,25-34,M,Kisumu,0.42623878658027853
P005822,KE,KSh,Core,35-44,M,Kisumu,0.23157458282859555
P005823,KE,KSh,Casual,35-44,M,Nairobi,0.3796662092402314
P005824,KE,KSh,Casual,25-34,M,Mombasa,0.3038752565240303
P005825,KE,KSh,Casual,18-24,M,Nairobi,0.6083628187241011
P005826,KE,KSh,Casual,55+,M,Nairobi,0.36658432867906005
P005827,KE,KSh,Core,18-24,M,Mombasa,0.19557563169380632
P005828,KE,KSh,Casual,35-44,F,Mombasa,0.5503005994490249
P005829,KE,KSh,Casual,25-34,M,Nakuru,0.506726922049313
P005830,KE,KSh,HighRoller,35-44,M,Kisumu,0.5062201366072302
P005831,KE,KSh,Core,18-24,M,Nakuru,0.21486528967873722
P005832,KE,KSh,Casual,45-54,F,Kisumu,0.38112350995749217
P005833,KE,KSh,Core,18-24,M,Nairobi,0.4104320949434297
P005834,KE,KSh,VIP,25-34,M,Nairobi,0.2133785794328309
P005835,KE,KSh,VIP,55+,M,Kisumu,0.1643798826147662
P005836,KE,KSh,Core,18-24,F,Nairobi,0.36321454543431064
P005837,KE,KSh,Casual,25-34,M,Nairobi,0.2557364766199176
P005838,KE,KSh,Casual,45-54,M,Mombasa,0.25367602157141655
P005839,KE,KSh,Core,18-24,M,Mombasa,0.21520158275001203
P005840,KE,KSh,VIP,35-44,F,Kisumu,0.19981298300082007
P005841,KE,KSh,HighRoller,18-24,M,Nairobi,0.4940176864230679
P005842,KE,KSh,Core,18-24,M,Nakuru,0.4109586794700399
P005843,KE,KSh,Casual,18-24,M,Nakuru,0.23641825302632397
P005844,KE,KSh,Casual,25-34,F,Mombasa,0.23077855790833574
P005845,KE,KSh,Casual,55+,M,Nakuru,0.6371865196221678
P005846,KE,KSh,Casual,25-34,M,Kisumu,0.5511412470374186
P005847,KE,KSh,Casual,25-34,M,Kisumu,0.28324624684995386
P005848,KE,KSh,Core,25-34,M,Nairobi,0.15443222139743304
P005849,KE,KSh,Core,35-44,M,Kisumu,0.27617337460880736
P005850,KE,KSh,Casual,25-34,F,Kisumu,0.2038935722087803
P005851,KE,KSh,Core,35-44,M,Nairobi,0.2098640279751784
P005852,KE,KSh,Core,35-44,M,Nairobi,0.26349490390973124
P005853,KE,KSh,Casual,35-44,M,Mombasa,0.4713331515357458
P005854,KE,KSh,Core,18-24,M,Mombasa,0.3092365443738156
P005855,KE,KSh,Core,25-34,M,Mombasa,0.139991305095449
P005856,KE,KSh,Core,45-54,F,Nakuru,0.07030308228010201
P005857,KE,KSh,VIP,25-34,F,Nakuru,0.20153781064526433
P005858,KE,KSh,Casual,25-34,M,Mombasa,0.09252725770981182
P005859,KE,KSh,Core,25-34,M,Mombasa,0.3346673566771487
P005860,KE,KSh,Core,45-54,M,Mombasa,0.15569967409206617
P005861,KE,KSh,Core,35-44,F,Nakuru,0.40973108773959327
P005862,KE,KSh,Core,25-34,M,Nakuru,0.08339618669346556
P005863,KE,KSh,Core,18-24,F,Mombasa,0.7892871468071936
P005864,KE,KSh,HighRoller,25-34,M,Nakuru,0.18547572356566022
P005865,KE,KSh,Core,35-44,M,Mombasa,0.22784476336521006
P005866,KE,KSh,Core,18-24,M,Mombasa,0.2651221601146073
P005867,KE,KSh,Core,18-24,M,Mombasa,0.09246944308718032
P005868,KE,KSh,HighRoller,35-44,F,Mombasa,0.46449948700411925
P005869,KE,KSh,Core,45-54,F,Kisumu,0.5184524677782906
P005870,KE,KSh,Core,45-54,M,Nakuru,0.1387827580389728
P005871,KE,KSh,Casual,35-44,M,Nairobi,0.20405573833369423
P005872,KE,KSh,HighRoller,25-34,F,Nakuru,0.3723958713362097
P005873,KE,KSh,Core,45-54,F,Nairobi,0.050283388314856035
P005874,KE,KSh,HighRoller,25-34,F,Mombasa,0.4871591443980535
P005875,KE,KSh,HighRoller,18-24,M,Kisumu,0.24946368543087968
P005876,KE,KSh,Casual,18-24,M,Kisumu,0.11097339285299782
P005877,KE,KSh,Core,18-24,M,Kisumu,0.41548647217365403
P005878,KE,KSh,Casual,25-34,M,Kisumu,0.3226415176351495
P005879,KE,KSh,Core,35-44,F,Nakuru,0.313916754806517
P005880,KE,KSh,Core,25-34,F,Nairobi,0.5968549221445886
P005881,KE,KSh,Core,18-24,M,Kisumu,0.22299520244320134
P005882,KE,KSh,Casual,25-34,F,Nairobi,0.7255116300733443
P005883,KE,KSh,Casual,25-34,M,Nairobi,0.3035835672364507
P005884,KE,KSh,HighRoller,18-24,M,Kisumu,0.5628371644409692
P005885,KE,KSh,Casual,25-34,F,Nakuru,0.1619636555273521
P005886,KE,KSh,Casual,25-34,F,Nairobi,0.26580269175964044
P005887,KE,KSh,Core,18-24,M,Nakuru,0.30065557106628005
P005888,KE,KSh,Casual,18-24,M,Mombasa,0.3985074763161994
P005889,KE,KSh,HighRoller,18-24,F,Nairobi,0.2843955432653181
P005890,KE,KSh,Core,18-24,M,Mombasa,0.1623956983936694
P005891,KE,KSh,HighRoller,35-44,F,Nakuru,0.3838217484362189
P005892,KE,KSh,Core,25-34,M,Kisumu,0.010512195728430762
P005893,KE,KSh,Casual,35-44,M,Nakuru,0.20952446605490652
P005894,KE,KSh,Casual,25-34,M,Mombasa,0.05487318172221779
P005895,KE,KSh,HighRoller,25-34,F,Kisumu,0.2728697135628057
P005896,KE,KSh,Core,25-34,M,Nairobi,0.11588212293684573
P005897,KE,KSh,VIP,25-34,M,Nairobi,0.23081465165691592
P005898,KE,KSh,HighRoller,25-34,M,Mombasa,0.5231835391037784
P005899,KE,KSh,HighRoller,45-54,F,Mombasa,0.42305694743224864
P005900,KE,KSh,Core,45-54,M,Mombasa,0.17036423532657016
P005901,KE,KSh,Core,18-24,F,Mombasa,0.2649962171004249
P005902,KE,KSh,Casual,18-24,M,Mombasa,0.13821132880444637
P005903,KE,KSh,Casual,25-34,F,Kisumu,0.2568501029723951
P005904,KE,KSh,Core,25-34,M,Mombasa,0.15382904547556706
P005905,KE,KSh,Casual,25-34,F,Nairobi,0.19815166558525618
P005906,KE,KSh,Casual,25-34,M,Nairobi,0.5576332184088616
P005907,KE,KSh,Core,18-24,M,Mombasa,0.1916195161598863
P005908,KE,KSh,Casual,18-24,M,Nairobi,0.354863682370237
P005909,KE,KSh,Casual,45-54,M,Mombasa,0.25126272395247107
P005910,KE,KSh,Casual,55+,F,Nakuru,0.2977182756414882
P005911,KE,KSh,Core,45-54,M,Kisumu,0.1658126052089723
P005912,KE,KSh,Core,18-24,M,Mombasa,0.32582129244424424
P005913,KE,KSh,Casual,18-24,M,Nakuru,0.3419530155128252
P005914,KE,KSh,Core,55+,M,Nakuru,0.4054662758906877
P005915,KE,KSh,Core,35-44,M,Mombasa,0.34742439648488666
P005916,KE,KSh,HighRoller,18-24,M,Kisumu,0.29638742039967964
P005917,KE,KSh,Casual,25-34,M,Nairobi,0.17780890070127583
P005918,KE,KSh,Core,18-24,M,Nakuru,0.2596365651549877
P005919,KE,KSh,Casual,55+,M,Kisumu,0.34246385476085694
P005920,KE,KSh,VIP,25-34,M,Nakuru,0.4080503548074527
P005921,KE,KSh,VIP,18-24,M,Kisumu,0.22638002606078234
P005922,KE,KSh,VIP,18-24,F,Kisumu,0.14796105120481612
P005923,KE,KSh,Casual,18-24,M,Nairobi,0.45370592268806653
P005924,KE,KSh,Core,45-54,M,Kisumu,0.19295895953852885
P005925,KE,KSh,HighRoller,18-24,M,Nairobi,0.3520415954110986
P005926,KE,KSh,Casual,25-34,F,Mombasa,0.11962210105540078
P005927,KE,KSh,Casual,35-44,M,Nairobi,0.1514974569750888
P005928,KE,KSh,Casual,45-54,F,Nakuru,0.5773090084145228
P005929,KE,KSh,Core,45-54,M,Mombasa,0.11623779858871033
P005930,KE,KSh,HighRoller,25-34,M,Mombasa,0.09993507260565447
P005931,KE,KSh,Casual,45-54,M,Kisumu,0.29891866579141274
P005932,KE,KSh,HighRoller,18-24,M,Mombasa,0.27512713323426946
P005933,KE,KSh,Casual,18-24,M,Mombasa,0.3894103838131109
P005934,KE,KSh,VIP,18-24,M,Mombasa,0.3905164398564865
P005935,KE,KSh,Casual,18-24,M,Nairobi,0.35637154464086895
P005936,KE,KSh,Core,35-44,M,Nairobi,0.2953425376593581
P005937,KE,KSh,Core,18-24,M,Nairobi,0.46641688339938614
P005938,KE,KSh,Core,25-34,M,Nairobi,0.20974585107779262
P005939,KE,KSh,Core,25-34,M,Nairobi,0.12738288161460753
P005940,KE,KSh,Casual,18-24,F,Mombasa,0.14118625490618272
P005941,KE,KSh,HighRoller,45-54,M,Mombasa,0.34062315012263233
P005942,KE,KSh,Casual,18-24,M,Kisumu,0.07953047086180323
P005943,KE,KSh,Casual,35-44,M,Mombasa,0.040723685921286744
P005944,KE,KSh,HighRoller,25-34,M,Mombasa,0.2633643596545716
P005945,KE,KSh,Core,35-44,F,Kisumu,0.44450260516639833
P005946,KE,KSh,Casual,25-34,M,Mombasa,0.2198645616281111
P005947,KE,KSh,HighRoller,25-34,M,Nakuru,0.09646889224339814
P005948,KE,KSh,HighRoller,25-34,M,Mombasa,0.30048790525899693
P005949,KE,KSh,Casual,25-34,M,Mombasa,0.3210173448860678
P005950,KE,KSh,Casual,18-24,F,Mombasa,0.43862702128515835
P005951,KE,KSh,Casual,18-24,M,Nakuru,0.08664554269864432
P005952,KE,KSh,Casual,35-44,M,Kisumu,0.36294061650904497
P005953,KE,KSh,Casual,35-44,M,Nairobi,0.5528975884122178
P005954,KE,KSh,Core,25-34,F,Kisumu,0.16810420847309485
P005955,KE,KSh,HighRoller,18-24,M,Nakuru,0.062353886312497823
P005956,KE,KSh,HighRoller,35-44,M,Mombasa,0.05392532195888436
P005957,KE,KSh,Core,25-34,M,Nakuru,0.49764708612966335
P005958,KE,KSh,Core,35-44,M,Nairobi,0.27000869022221446
P005959,KE,KSh,Casual,25-34,M,Nairobi,0.39797466446522106
P005960,KE,KSh,Core,18-24,M,Nairobi,0.4467835437483023
P005961,KE,KSh,Core,18-24,M,Nakuru,0.13164215595449655
P005962,KE,KSh,Casual,18-24,F,Nairobi,0.434197183826201
P005963,KE,KSh,Casual,18-24,M,Nairobi,0.25256439341629344
P005964,KE,KSh,Casual,25-34,M,Nairobi,0.1322523968381188
P005965,KE,KSh,Core,25-34,M,Nairobi,0.3984952212964596
P005966,KE,KSh,Core,55+,M,Nakuru,0.04386927288266425
P005967,KE,KSh,Core,35-44,M,Nairobi,0.1247863724566748
P005968,KE,KSh,Casual,35-44,M,Nairobi,0.4745991662879013
P005969,KE,KSh,Core,18-24,M,Kisumu,0.38726928851241516
P005970,KE,KSh,Core,35-44,M,Nakuru,0.3821545497805059
P005971,KE,KSh,Core,18-24,M,Kisumu,0.16074693051892275
P005972,KE,KSh,Casual,55+,F,Nakuru,0.07154925976745048
P005973,KE,KSh,Casual,35-44,M,Mombasa,0.41888524323885995
P005974,KE,KSh,Casual,25-34,F,Mombasa,0.558310732498223
P005975,KE,KSh,HighRoller,45-54,M,Nairobi,0.5239289619842091
P005976,KE,KSh,HighRoller,18-24,M,Kisumu,0.13255399196457815
P005977,KE,KSh,Casual,35-44,M,Kisumu,0.1573776856081651
P005978,KE,KSh,VIP,25-34,F,Mombasa,0.30842879274357154
P005979,KE,KSh,HighRoller,25-34,M,Nairobi,0.4117022812466681
P005980,KE,KSh,VIP,45-54,M,Mombasa,0.14568866938248404
P005981,KE,KSh,HighRoller,25-34,F,Nakuru,0.2981152634365934
P005982,KE,KSh,VIP,35-44,M,Mombasa,0.24329499589327377
P005983,KE,KSh,Casual,55+,F,Mombasa,0.07606819624904755
P005984,KE,KSh,Casual,35-44,M,Nakuru,0.2926121216364253
P005985,KE,KSh,Casual,25-34,M,Nairobi,0.35161503166067526
P005986,KE,KSh,Casual,35-44,M,Mombasa,0.592288743770619
P005987,KE,KSh,Casual,18-24,F,Nakuru,0.1266448994731094
P005988,KE,KSh,VIP,25-34,M,Nakuru,0.14374046437373655
P005989,KE,KSh,Casual,25-34,M,Nakuru,0.1946503140137539
P005990,KE,KSh,Casual,25-34,F,Nairobi,0.4297333819245947
P005991,KE,KSh,Core,18-24,F,Kisumu,0.4283337893909683
P005992,KE,KSh,Core,18-24,M,Kisumu,0.240352871678147
P005993,KE,KSh,Casual,35-44,M,Mombasa,0.17845409908702994
P005994,KE,KSh,Casual,25-34,F,Kisumu,0.17998476712960348
P005995,KE,KSh,Casual,25-34,F,Kisumu,0.28323770075876253
P005996,KE,KSh,Core,35-44,F,Kisumu,0.45719418577305126
P005997,KE,KSh,Casual,25-34,M,Kisumu,0.6183695552328944
P005998,KE,KSh,Core,25-34,M,Nairobi,0.1658691147719365
P005999,KE,KSh,Casual,18-24,M,Nairobi,0.23302190097836392
P006000,KE,KSh,Core,18-24,F,Nakuru,0.11089781013435032
P006001,KE,KSh,Casual,35-44,M,Kisumu,0.15739251997366127
P006002,KE,KSh,HighRoller,25-34,M,Mombasa,0.17505537480458896
P006003,KE,KSh,Core,55+,F,Kisumu,0.43027409418206675
P006004,KE,KSh,HighRoller,25-34,F,Mombasa,0.6305002435731931
P006005,KE,KSh,Casual,35-44,M,Mombasa,0.3352068957930599
P006006,KE,KSh,Casual,18-24,M,Mombasa,0.21586090522345067
P006007,KE,KSh,Casual,55+,F,Mombasa,0.06672068360176281
P006008,KE,KSh,VIP,18-24,M,Kisumu,0.27744362043340176
P006009,KE,KSh,Core,18-24,M,Mombasa,0.058674167241414076
P006010,KE,KSh,HighRoller,25-34,M,Nairobi,0.22191584665483302
P006011,KE,KSh,VIP,25-34,M,Nakuru,0.22341442681260892
P006012,KE,KSh,Core,35-44,M,Nakuru,0.3125264531639223
P006013,KE,KSh,HighRoller,18-24,M,Kisumu,0.20676497549482667
P006014,KE,KSh,Casual,25-34,M,Kisumu,0.3475371199977504
P006015,KE,KSh,HighRoller,55+,M,Nakuru,0.42473868265926723
P006016,KE,KSh,Core,25-34,M,Nairobi,0.2244611461033182
P006017,KE,KSh,Core,25-34,F,Mombasa,0.2797793227457239
P006018,KE,KSh,Core,25-34,M,Mombasa,0.08603389764306327
P006019,KE,KSh,Core,18-24,M,Nairobi,0.6783505158525096
P006020,KE,KSh,HighRoller,25-34,M,Mombasa,0.0780815354654759
P006021,KE,KSh,HighRoller,55+,F,Nairobi,0.21215835887661838
P006022,KE,KSh,Core,18-24,F,Nakuru,0.42684672714102323
P006023,KE,KSh,HighRoller,25-34,F,Kisumu,0.15763528321421263
P006024,KE,KSh,HighRoller,35-44,F,Mombasa,0.5108656325303967
P006025,KE,KSh,Core,35-44,M,Nakuru,0.2005616155608357
P006026,KE,KSh,Casual,35-44,M,Nakuru,0.14664270737699012
P006027,KE,KSh,Core,35-44,M,Mombasa,0.4411473126766508
P006028,KE,KSh,Core,35-44,M,Nakuru,0.5826268955328785
P006029,KE,KSh,Core,18-24,F,Kisumu,0.06650343158626154
P006030,KE,KSh,Core,55+,M,Mombasa,0.3153489551684945
P006031,KE,KSh,Core,35-44,M,Kisumu,0.2322136016657067
P006032,KE,KSh,Core,55+,M,Kisumu,0.05990678003892947
P006033,KE,KSh,Casual,35-44,F,Kisumu,0.09564847824456002
P006034,KE,KSh,Core,25-34,M,Kisumu,0.21292382775956603
P006035,KE,KSh,Casual,35-44,M,Kisumu,0.16321137345451042
P006036,KE,KSh,Core,25-34,M,Nairobi,0.13797429516331672
P006037,KE,KSh,Core,18-24,M,Mombasa,0.3501539969077848
P006038,KE,KSh,Casual,25-34,M,Nakuru,0.4224594020409956
P006039,KE,KSh,Casual,25-34,M,Kisumu,0.350833509355082
P006040,KE,KSh,Core,25-34,M,Nairobi,0.34258620872041784
P006041,KE,KSh,Core,18-24,M,Nakuru,0.2858669509050394
P006042,KE,KSh,HighRoller,35-44,M,Mombasa,0.19475314981936875
P006043,KE,KSh,VIP,45-54,F,Mombasa,0.26193470651461215
P006044,KE,KSh,Casual,45-54,M,Nairobi,0.17742645902953522
P006045,KE,KSh,Casual,25-34,F,Mombasa,0.29756355148528324
P006046,KE,KSh,Casual,25-34,M,Nakuru,0.5722620889393983
P006047,KE,KSh,Core,35-44,F,Mombasa,0.2460551648616714
P006048,KE,KSh,Core,18-24,M,Nairobi,0.3157439462995789
P006049,KE,KSh,Casual,25-34,F,Kisumu,0.07767342737578263
P006050,KE,KSh,Casual,18-24,M,Mombasa,0.3493540734272768
P006051,KE,KSh,Casual,25-34,M,Mombasa,0.08819052388813492
P006052,KE,KSh,VIP,25-34,M,Mombasa,0.4787871713396187
P006053,KE,KSh,HighRoller,55+,F,Nakuru,0.12686503319994133
P006054,KE,KSh,Core,55+,F,Mombasa,0.13939515172502942
P006055,KE,KSh,Casual,35-44,M,Mombasa,0.11195317171767043
P006056,KE,KSh,Casual,35-44,M,Nairobi,0.4324305780901318
P006057,KE,KSh,HighRoller,35-44,M,Nairobi,0.6246071227098918
P006058,KE,KSh,Casual,25-34,M,Nakuru,0.4996604641185893
P006059,KE,KSh,Casual,45-54,M,Kisumu,0.32973320771956227
P006060,KE,KSh,Core,18-24,M,Mombasa,0.22964063521170466
P006061,KE,KSh,Casual,18-24,M,Kisumu,0.31937669573739763
P006062,KE,KSh,Core,25-34,M,Mombasa,0.4238486558469144
P006063,KE,KSh,HighRoller,18-24,M,Nakuru,0.11901759901680387
P006064,KE,KSh,Casual,35-44,F,Kisumu,0.3680510656155735
P006065,KE,KSh,HighRoller,45-54,F,Kisumu,0.6165992648648183
P006066,KE,KSh,Core,25-34,M,Mombasa,0.04772641178408317
P006067,KE,KSh,VIP,18-24,M,Kisumu,0.585434495066155
P006068,KE,KSh,Core,35-44,M,Nakuru,0.20101779665299335
P006069,KE,KSh,Core,35-44,M,Nakuru,0.24919721054896357
P006070,KE,KSh,Casual,25-34,M,Mombasa,0.2751170436395413
P006071,KE,KSh,Casual,45-54,M,Nakuru,0.10951068868433786
P006072,KE,KSh,Casual,35-44,M,Nairobi,0.3991314939504653
P006073,KE,KSh,Casual,35-44,M,Mombasa,0.18734673018400289
P006074,KE,KSh,Casual,25-34,M,Nairobi,0.48022654797199216
P006075,KE,KSh,VIP,25-34,M,Nairobi,0.1360728720049586
P006076,KE,KSh,Casual,45-54,M,Nakuru,0.8209884384460432
P006077,KE,KSh,VIP,25-34,M,Mombasa,0.34173610630866025
P006078,KE,KSh,HighRoller,18-24,M,Mombasa,0.20803555488678477
P006079,KE,KSh,Casual,35-44,M,Nairobi,0.3716712961213054
P006080,KE,KSh,Casual,25-34,M,Mombasa,0.07600594562026548
P006081,KE,KSh,Casual,25-34,M,Nairobi,0.4562839208768129
P006082,KE,KSh,Core,18-24,F,Kisumu,0.1162896912936754
P006083,KE,KSh,Casual,35-44,M,Nairobi,0.10952297514746462
P006084,KE,KSh,Casual,25-34,M,Mombasa,0.36636809330110437
P006085,KE,KSh,Casual,25-34,M,Nairobi,0.41503264112590393
P006086,KE,KSh,HighRoller,35-44,F,Kisumu,0.026132011493417436
P006087,KE,KSh,Casual,35-44,M,Mombasa,0.2911348231222837
P006088,KE,KSh,HighRoller,18-24,M,Nairobi,0.4970225623459986
P006089,KE,KSh,Casual,45-54,M,Nairobi,0.048576872989996876
P006090,KE,KSh,Casual,25-34,M,Nakuru,0.33783594683660306
P006091,KE,KSh,Core,18-24,F,Nairobi,0.22575834477694381
P006092,KE,KSh,Core,25-34,M,Mombasa,0.592317880490514
P006093,KE,KSh,Core,25-34,M,Nakuru,0.2235149108480219
P006094,KE,KSh,Core,35-44,M,Nairobi,0.16060139334510126
P006095,KE,KSh,Core,25-34,M,Nairobi,0.43519233795099677
P006096,KE,KSh,HighRoller,18-24,M,Nakuru,0.558599241403794
P006097,KE,KSh,Core,18-24,M,Nairobi,0.4701463881707139
P006098,KE,KSh,Core,25-34,M,Nairobi,0.17094450405824393
P006099,KE,KSh,Casual,18-24,M,Mombasa,0.08586646205462979
P006100,KE,KSh,Casual,45-54,F,Nairobi,0.22922779303596977
P006101,KE,KSh,Core,25-34,M,Kisumu,0.22302843705690215
P006102,KE,KSh,Core,55+,F,Nakuru,0.5314374857282176
P006103,KE,KSh,Core,25-34,M,Nairobi,0.29412433057832
P006104,KE,KSh,HighRoller,25-34,M,Nakuru,0.20973823682917409
P006105,KE,KSh,Core,25-34,F,Nakuru,0.08601121245617308
P006106,KE,KSh,Casual,25-34,F,Nakuru,0.16500174698494252
P006107,KE,KSh,Casual,35-44,M,Kisumu,0.21238259534723317
P006108,KE,KSh,Core,18-24,M,Nakuru,0.41037312268810466
P006109,KE,KSh,Casual,18-24,M,Nakuru,0.36185811277514063
P006110,KE,KSh,HighRoller,45-54,M,Nakuru,0.11041834398237806
P006111,KE,KSh,Casual,25-34,F,Mombasa,0.12481937344443177
P006112,KE,KSh,Core,35-44,M,Nairobi,0.5111939166510628
P006113,KE,KSh,VIP,18-24,M,Nakuru,0.61931463028146
P006114,KE,KSh,Core,18-24,M,Nakuru,0.22990393913666113
P006115,KE,KSh,Casual,18-24,M,Mombasa,0.14931117728259635
P006116,KE,KSh,Casual,18-24,M,Mombasa,0.3829299404086162
P006117,KE,KSh,Core,55+,M,Mombasa,0.548818309002598
P006118,KE,KSh,HighRoller,25-34,M,Mombasa,0.7562314469715644
P006119,KE,KSh,Core,18-24,M,Nakuru,0.21477485755222694
P006120,KE,KSh,Core,35-44,F,Mombasa,0.24690455535324132
P006121,KE,KSh,Core,35-44,M,Mombasa,0.1690111333911413
P006122,KE,KSh,Casual,45-54,M,Nakuru,0.2612285619111787
P006123,KE,KSh,Casual,18-24,M,Nairobi,0.20002229581953176
P006124,KE,KSh,HighRoller,55+,M,Kisumu,0.5063167003137979
P006125,KE,KSh,Casual,25-34,M,Mombasa,0.20790053302739228
P006126,KE,KSh,HighRoller,45-54,M,Nairobi,0.43749941894609684
P006127,KE,KSh,Casual,25-34,M,Kisumu,0.09415716935455179
P006128,KE,KSh,Casual,18-24,M,Nairobi,0.05920047847108141
P006129,KE,KSh,VIP,35-44,M,Kisumu,0.2698319437036155
P006130,KE,KSh,Core,18-24,M,Kisumu,0.1721566957452688
P006131,KE,KSh,Core,45-54,M,Mombasa,0.4323593985742511
P006132,KE,KSh,Core,45-54,M,Nairobi,0.14901475482995064
P006133,KE,KSh,Casual,18-24,M,Kisumu,0.3147619323773089
P006134,KE,KSh,Casual,35-44,F,Kisumu,0.3388417269673811
P006135,KE,KSh,Casual,45-54,M,Nakuru,0.38790342913767667
P006136,KE,KSh,HighRoller,25-34,M,Nairobi,0.4780903035219831
P006137,KE,KSh,Casual,18-24,M,Nairobi,0.5254687495856751
P006138,KE,KSh,Casual,25-34,M,Mombasa,0.23078124104685524
P006139,KE,KSh,VIP,18-24,M,Kisumu,0.33298219399694157
P006140,KE,KSh,Casual,25-34,M,Nairobi,0.4059775954253735
P006141,KE,KSh,Casual,18-24,F,Kisumu,0.12805668682505705
P006142,KE,KSh,Casual,25-34,F,Kisumu,0.11635756804527592
P006143,KE,KSh,Core,25-34,M,Kisumu,0.7110899343773486
P006144,KE,KSh,Casual,18-24,F,Mombasa,0.23191445665024027
P006145,KE,KSh,Core,45-54,F,Nakuru,0.15488789331169026
P006146,KE,KSh,Casual,35-44,M,Nairobi,0.40517099840868165
P006147,KE,KSh,VIP,25-34,M,Nairobi,0.06228427645083246
P006148,KE,KSh,Core,18-24,M,Nakuru,0.2354428269617419
P006149,KE,KSh,Casual,45-54,M,Mombasa,0.3360776236595421
P006150,KE,KSh,Core,18-24,F,Kisumu,0.17915351093058315
P006151,KE,KSh,Casual,35-44,M,Nairobi,0.26703695110387476
P006152,KE,KSh,Core,45-54,M,Mombasa,0.19879945915540306
P006153,KE,KSh,HighRoller,18-24,M,Nakuru,0.20893768520551248
P006154,KE,KSh,Core,18-24,F,Nakuru,0.4112260347831637
P006155,KE,KSh,VIP,25-34,M,Kisumu,0.046591590379598556
P006156,KE,KSh,Casual,55+,M,Mombasa,0.27529540029935234
P006157,KE,KSh,Casual,18-24,F,Nakuru,0.3548018363495591
P006158,KE,KSh,Casual,18-24,F,Nairobi,0.3522729699056978
P006159,KE,KSh,Core,25-34,M,Nairobi,0.3943569562307018
P006160,KE,KSh,HighRoller,25-34,F,Nairobi,0.17598707528275995
P006161,KE,KSh,Core,35-44,M,Nakuru,0.1469571654079116
P006162,KE,KSh,Casual,25-34,M,Mombasa,0.7024590196264014
P006163,KE,KSh,Casual,25-34,M,Kisumu,0.4504586897111538
P006164,KE,KSh,Core,25-34,M,Nairobi,0.4082833212609007
P006165,KE,KSh,Casual,35-44,M,Mombasa,0.3126981371299629
